,GO,count,defence,GO_Record,fdr,geno
264,GTP cyclohydrolase II activity,1,False,GO:0003935,1.0,col
323,GTP cyclohydrolase II activity,1,False,GO:0003935,1.0,lym
324,GTP diphosphokinase activity,1,False,GO:0008728,1.0,lym
265,GTP diphosphokinase activity,1,False,GO:0008728,1.0,col
325,GTP-dependent protein binding,1,False,GO:0030742,1.0,lym
326,GTPase activator activity,12,False,GO:0005096,1.0,lym
266,GTPase activator activity,7,False,GO:0005096,1.0,col
327,GTPase activity,38,False,GO:0003924,1.0,lym
267,GTPase activity,20,False,GO:0003924,1.0,col
268,GTPase binding,1,False,GO:0051020,1.0,col
328,GTPase binding,2,False,GO:0051020,1.0,lym
329,GTPase inhibitor activity,1,False,GO:0005095,1.0,lym
269,GTPase inhibitor activity,1,False,GO:0005095,1.0,col
330,Golgi apparatus,245,False,GO:0005794,0.0014452243666570478,lym
270,Golgi apparatus,168,False,GO:0005794,0.13550760308342552,col
331,Golgi cisterna membrane,10,False,GO:0032580,0.9745824547859054,lym
271,Golgi cisterna membrane,7,False,GO:0032580,1.0,col
332,Golgi localization,2,False,GO:0051645,0.9194054893928421,lym
333,Golgi medial cisterna,1,False,GO:0005797,1.0,lym
272,Golgi medial cisterna,1,False,GO:0005797,1.0,col
273,Golgi membrane,44,False,GO:0000139,1.0,col
334,Golgi membrane,58,False,GO:0000139,1.0,lym
274,Golgi organization,3,False,GO:0007030,1.0,col
335,Golgi organization,5,False,GO:0007030,1.0,lym
336,Golgi stack,3,False,GO:0005795,1.0,lym
275,Golgi stack,2,False,GO:0005795,1.0,col
337,Golgi to plasma membrane protein transport,1,False,GO:0043001,1.0,lym
276,Golgi to plasma membrane protein transport,1,False,GO:0043001,1.0,col
277,Golgi to plasma membrane transport,1,False,GO:0006893,1.0,col
338,Golgi to plasma membrane transport,1,False,GO:0006893,1.0,lym
278,Golgi to vacuole transport,2,False,GO:0006896,1.0,col
339,Golgi to vacuole transport,7,False,GO:0006896,0.8297574200220139,lym
279,Golgi trans cisterna,1,False,GO:0000138,1.0,col
340,Golgi trans cisterna,1,False,GO:0000138,1.0,lym
341,Golgi transport complex,5,False,GO:0017119,1.0,lym
280,Golgi transport complex,1,False,GO:0017119,1.0,col
281,Golgi vesicle budding,5,False,GO:0048194,0.1283967809546723,col
342,Golgi vesicle budding,5,False,GO:0048194,0.3455502420922997,lym
343,Golgi vesicle transport,1,False,GO:0048193,1.0,lym
282,Golgi vesicle transport,2,False,GO:0048193,1.0,col
283,Golgi-associated vesicle,1,False,GO:0005798,1.0,col
344,Golgi-associated vesicle,1,False,GO:0005798,1.0,lym
345,Group I intron splicing,1,False,GO:0000372,0.9194054893928421,lym
284,Group II intron splicing,4,False,GO:0000373,1.0,col
346,Group II intron splicing,9,False,GO:0000373,0.3402613158041693,lym
347,HAUS complex,1,False,GO:0070652,1.0,lym
348,Hsp70 protein binding,1,False,GO:0030544,1.0,lym
285,Hsp90 protein binding,1,False,GO:0051879,1.0,col
349,Hsp90 protein binding,4,False,GO:0051879,1.0,lym
286,IAA-Ala conjugate hydrolase activity,3,False,GO:0010179,1.0,col
350,IAA-Ala conjugate hydrolase activity,3,False,GO:0010179,1.0,lym
287,IAA-Leu conjugate hydrolase activity,1,False,GO:0010211,1.0,col
351,IAA-Leu conjugate hydrolase activity,1,False,GO:0010211,1.0,lym
288,IAA-Phe conjugate hydrolase activity,1,False,GO:0010210,1.0,col
352,IAA-Phe conjugate hydrolase activity,1,False,GO:0010210,1.0,lym
353,IAA-amino acid conjugate hydrolase activity,1,False,GO:0010178,1.0,lym
289,IAA-amino acid conjugate hydrolase activity,2,False,GO:0010178,1.0,col
354,IMP cyclohydrolase activity,1,False,GO:0003937,1.0,lym
355,IMP dehydrogenase activity,1,False,GO:0003938,1.0,lym
356,IRE1-TRAF2-ASK1 complex,1,False,GO:1990604,1.0,lym
290,IRE1-TRAF2-ASK1 complex,1,False,GO:1990604,1.0,col
357,IRE1-mediated unfolded protein response,1,False,GO:0036498,1.0,lym
291,IRE1-mediated unfolded protein response,1,False,GO:0036498,1.0,col
358,Ino80 complex,1,False,GO:0031011,1.0,lym
292,Ino80 complex,3,False,GO:0031011,1.0,col
359,"L-alanine catabolic process, by transamination",1,False,GO:0019481,0.9194054893928421,lym
293,"L-alanine catabolic process, by transamination",1,False,GO:0019481,0.9114468653855319,col
294,L-alanine transmembrane transporter activity,1,False,GO:0015180,1.0,col
295,L-alanine transport,1,False,GO:0015808,1.0,col
360,L-alanine:2-oxoglutarate aminotransferase activity,2,False,GO:0004021,1.0,lym
296,L-alanine:2-oxoglutarate aminotransferase activity,1,False,GO:0004021,1.0,col
361,L-allo-threonine aldolase activity,1,False,GO:0008732,1.0,lym
362,L-ascorbate peroxidase activity,1,False,GO:0016688,1.0,lym
363,L-ascorbic acid binding,6,False,GO:0031418,1.0,lym
297,L-ascorbic acid binding,3,False,GO:0031418,1.0,col
298,L-ascorbic acid biosynthetic process,3,False,GO:0019853,1.0,col
364,L-ascorbic acid biosynthetic process,7,False,GO:0019853,0.8948781031130397,lym
299,L-aspartate transmembrane transporter activity,1,False,GO:0015183,1.0,col
365,L-aspartate:2-oxoglutarate aminotransferase activity,1,False,GO:0004069,1.0,lym
300,L-aspartate:2-oxoglutarate aminotransferase activity,1,False,GO:0004069,1.0,col
301,L-glutamate import,1,False,GO:0051938,1.0,col
302,L-glutamate import across plasma membrane,1,False,GO:0098712,1.0,col
303,L-glutamate transmembrane transporter activity,2,False,GO:0005313,1.0,col
366,L-glutamine transmembrane transporter activity,1,False,GO:0015186,1.0,lym
304,L-glutamine transmembrane transporter activity,1,False,GO:0015186,1.0,col
367,L-gulonolactone oxidase activity,2,False,GO:0050105,1.0,lym
305,L-isoleucine transaminase activity,1,False,GO:0052656,1.0,col
306,L-leucine transaminase activity,1,False,GO:0052654,1.0,col
368,L-lysine catabolic process,1,False,GO:0019477,0.9194054893928421,lym
369,L-lysine catabolic process to acetyl-CoA via saccharopine,2,False,GO:0033512,0.8948781031130397,lym
307,L-lysine transmembrane transporter activity,1,False,GO:0015189,1.0,col
370,L-malate dehydrogenase activity,1,False,GO:0030060,1.0,lym
371,L-methionine salvage from methylthioadenosine,1,False,GO:0019509,1.0,lym
372,L-methionine-(S)-S-oxide reductase activity,1,False,GO:0036456,1.0,lym
373,L-methionine:thioredoxin-disulfide S-oxidoreductase activity,1,False,GO:0033744,1.0,lym
308,L-phenylalanine biosynthetic process,5,False,GO:0009094,0.1283967809546723,col
374,L-phenylalanine biosynthetic process,5,False,GO:0009094,0.3455502420922997,lym
309,L-phenylalanine catabolic process,3,False,GO:0006559,1.0,col
375,L-phenylalanine catabolic process,2,False,GO:0006559,1.0,lym
376,L-pipecolic acid biosynthetic process,1,False,GO:0062034,1.0,lym
310,L-pipecolic acid biosynthetic process,1,False,GO:0062034,1.0,col
377,L-proline biosynthetic process,1,False,GO:0055129,1.0,lym
311,L-serine ammonia-lyase activity,1,False,GO:0003941,1.0,col
378,L-serine biosynthetic process,2,False,GO:0006564,1.0,lym
312,L-serine catabolic process,1,False,GO:0006565,1.0,col
379,L-serine catabolic process,2,False,GO:0006565,1.0,lym
380,L-serine metabolic process,2,False,GO:0006563,1.0,lym
313,L-serine metabolic process,2,False,GO:0006563,1.0,col
381,L-tryptophan:2-oxoglutarate aminotransferase activity,1,False,GO:0050362,1.0,lym
382,L-tryptophan:pyruvate aminotransferase activity,1,False,GO:0080097,1.0,lym
314,L-tyrosine:2-oxoglutarate aminotransferase activity,1,False,GO:0004838,1.0,col
315,L-valine transaminase activity,1,False,GO:0052655,1.0,col
316,LRR domain binding,2,False,GO:0030275,0.5734435652553074,col
383,LRR domain binding,2,False,GO:0030275,0.7459762145601327,lym
317,Lsm1-7-Pat1 complex,1,False,GO:1990726,1.0,col
384,Lys48-specific deubiquitinase activity,1,False,GO:1990380,1.0,lym
318,Lys48-specific deubiquitinase activity,1,False,GO:1990380,1.0,col
385,MAP kinase activity,8,False,GO:0004707,0.883820929102252,lym
319,MAP kinase activity,6,False,GO:0004707,1.0,col
386,MAP kinase kinase activity,6,False,GO:0004708,0.38993166195674905,lym
320,MAP kinase kinase activity,5,False,GO:0004708,0.4243242958115154,col
387,MAP kinase kinase kinase activity,2,False,GO:0004709,1.0,lym
321,MAP kinase kinase kinase activity,2,False,GO:0004709,1.0,col
388,MAP-kinase scaffold activity,3,False,GO:0005078,0.32415274837699426,lym
322,MAP-kinase scaffold activity,1,False,GO:0005078,1.0,col
323,MAPK cascade,6,False,GO:0000165,0.14658436801311045,col
389,MAPK cascade,7,False,GO:0000165,0.16245590500860008,lym
390,MCM complex,1,False,GO:0042555,1.0,lym
391,MLL1 complex,1,False,GO:0071339,1.0,lym
392,Mo-molybdopterin cofactor biosynthetic process,2,False,GO:0006777,1.0,lym
324,Mo-molybdopterin cofactor biosynthetic process,1,False,GO:0006777,1.0,col
393,Mpp10 complex,2,False,GO:0034457,0.8304247893814747,lym
394,"N,N-dimethylaniline monooxygenase activity",5,False,GO:0004499,1.0,lym
325,"N,N-dimethylaniline monooxygenase activity",3,False,GO:0004499,1.0,col
395,N-(long-chain-acyl)ethanolamine deacylase activity,1,False,GO:0047412,1.0,lym
396,N-acetylglucosamine metabolic process,1,False,GO:0006044,1.0,lym
326,N-acetylglucosamine metabolic process,2,False,GO:0006044,0.3977175726253958,col
397,N-acetyltransferase activity,6,False,GO:0008080,1.0,lym
327,N-acetyltransferase activity,7,False,GO:0008080,1.0,col
398,N-acylethanolamine metabolic process,1,False,GO:0070291,0.9194054893928421,lym
399,N-acylphosphatidylethanolamine-specific phospholipase D activity,3,False,GO:0070290,1.0,lym
328,N-acylphosphatidylethanolamine-specific phospholipase D activity,2,False,GO:0070290,1.0,col
400,N-carbamoylputrescine amidase activity,1,False,GO:0050126,1.0,lym
329,N-glycan processing,1,False,GO:0006491,1.0,col
401,N-methylnicotinate transmembrane transporter activity,1,False,GO:0090417,1.0,lym
330,N-methylnicotinate transmembrane transporter activity,1,False,GO:0090417,1.0,col
331,N-methylnicotinate transport,1,False,GO:2001143,0.9114468653855319,col
402,N-methylnicotinate transport,1,False,GO:2001143,0.9194054893928421,lym
332,N-terminal peptidyl-glutamic acid acetylation,1,False,GO:0018002,0.9114468653855319,col
403,N-terminal peptidyl-glycine N-myristoylation,1,False,GO:0018008,1.0,lym
333,N-terminal peptidyl-serine acetylation,1,False,GO:0017198,0.9114468653855319,col
404,N-terminal protein amino acid modification,1,False,GO:0031365,1.0,lym
334,N-terminal protein amino acid modification,2,False,GO:0031365,1.0,col
405,N-terminal protein myristoylation,1,False,GO:0006499,1.0,lym
335,NAD binding,8,False,GO:0051287,1.0,col
406,NAD binding,11,False,GO:0051287,1.0,lym
336,NAD biosynthetic process,1,False,GO:0009435,1.0,col
407,NAD biosynthetic process,1,False,GO:0009435,1.0,lym
408,NAD catabolic process,1,False,GO:0019677,0.9194054893928421,lym
337,NAD salvage,1,False,GO:0034355,1.0,col
409,NAD salvage,1,False,GO:0034355,1.0,lym
410,NAD(P)H dehydrogenase (quinone) activity,1,False,GO:0003955,1.0,lym
338,NAD(P)H dehydrogenase (quinone) activity,1,False,GO:0003955,1.0,col
411,NAD(P)H dehydrogenase complex assembly,1,False,GO:0010275,1.0,lym
412,NAD(P)H oxidase activity,3,False,GO:0016174,1.0,lym
339,NAD(P)H oxidase activity,2,False,GO:0016174,1.0,col
340,NAD+ ADP-ribosyltransferase activity,1,False,GO:0003950,1.0,col
413,NAD+ ADP-ribosyltransferase activity,3,False,GO:0003950,1.0,lym
414,NAD+ binding,1,False,GO:0070403,1.0,lym
341,NAD+ binding,1,False,GO:0070403,1.0,col
342,NAD+ diphosphatase activity,1,False,GO:0000210,1.0,col
415,NAD+ diphosphatase activity,3,False,GO:0000210,1.0,lym
416,NAD+ kinase activity,3,False,GO:0003951,1.0,lym
343,NAD+ kinase activity,3,False,GO:0003951,1.0,col
344,NAD-dependent histone deacetylase activity (H3-K14 specific),1,False,GO:0032041,1.0,col
345,NADH kinase activity,1,False,GO:0042736,1.0,col
417,NADH kinase activity,1,False,GO:0042736,1.0,lym
418,NADH metabolic process,1,False,GO:0006734,1.0,lym
346,NADH oxidation,1,False,GO:0006116,1.0,col
419,NADH oxidation,1,False,GO:0006116,1.0,lym
347,NADH pyrophosphatase activity,1,False,GO:0035529,1.0,col
420,NADH pyrophosphatase activity,3,False,GO:0035529,1.0,lym
348,NADP binding,6,False,GO:0050661,1.0,col
421,NADP binding,13,False,GO:0050661,1.0,lym
349,NADP biosynthetic process,1,False,GO:0006741,1.0,col
422,NADP biosynthetic process,1,False,GO:0006741,1.0,lym
423,NADP catabolic process,1,False,GO:0006742,0.9194054893928421,lym
350,NADP+ binding,1,False,GO:0070401,1.0,col
424,NADP+ binding,1,False,GO:0070401,1.0,lym
425,NADPH dehydrogenase activity,1,False,GO:0003959,1.0,lym
351,NADPH-hemoprotein reductase activity,1,False,GO:0003958,1.0,col
426,NADPH-hemoprotein reductase activity,1,False,GO:0003958,1.0,lym
427,NLS-bearing protein import into nucleus,1,False,GO:0006607,1.0,lym
352,NatA complex,1,False,GO:0031415,1.0,col
353,Ndc80 complex,1,False,GO:0031262,1.0,col
428,Noc1p-Noc2p complex,1,False,GO:0030690,1.0,lym
429,Noc2p-Noc3p complex,1,False,GO:0030691,1.0,lym
430,Noc4p-Nop14p complex,1,False,GO:0030692,1.0,lym
354,Notch signaling pathway,1,False,GO:0007219,1.0,col
355,O-acetyltransferase activity,5,False,GO:0016413,1.0,col
431,O-acetyltransferase activity,8,False,GO:0016413,1.0,lym
356,O-acyltransferase activity,2,False,GO:0008374,1.0,col
432,O-acyltransferase activity,1,False,GO:0008374,1.0,lym
433,O-methyltransferase activity,6,False,GO:0008171,1.0,lym
357,O-methyltransferase activity,7,False,GO:0008171,0.5734435652553074,col
434,O-phospho-L-serine:2-oxoglutarate aminotransferase activity,1,False,GO:0004648,1.0,lym
358,P-P-bond-hydrolysis-driven protein transmembrane transporter activity,4,False,GO:0015450,1.0,col
435,P-P-bond-hydrolysis-driven protein transmembrane transporter activity,9,False,GO:0015450,1.0,lym
359,P-body,8,False,GO:0000932,1.0,col
436,P-body,8,False,GO:0000932,1.0,lym
437,P4 peroxisome,1,False,GO:0019822,1.0,lym
360,"PAM complex, Tim23 associated import motor",1,False,GO:0001405,1.0,col
361,PML body,1,False,GO:0016605,1.0,col
362,PRC1 complex,1,False,GO:0035102,1.0,col
438,PeBoW complex,1,False,GO:0070545,1.0,lym
363,Piccolo NuA4 histone acetyltransferase complex,1,False,GO:0032777,1.0,col
439,Piccolo NuA4 histone acetyltransferase complex,1,False,GO:0032777,1.0,lym
440,Prp19 complex,3,False,GO:0000974,1.0,lym
364,Prp19 complex,2,False,GO:0000974,1.0,col
365,Pwp2p-containing subcomplex of 90S preribosome,1,False,GO:0034388,1.0,col
441,Pwp2p-containing subcomplex of 90S preribosome,3,False,GO:0034388,0.5527988001722716,lym
442,RISC complex,1,False,GO:0016442,1.0,lym
443,RNA (guanine-N7)-methylation,1,False,GO:0036265,1.0,lym
366,RNA 3'-end processing,1,False,GO:0031123,1.0,col
444,RNA 3'-end processing,1,False,GO:0031123,1.0,lym
367,RNA 7-methylguanosine cap binding,1,False,GO:0000340,1.0,col
445,RNA 7-methylguanosine cap binding,2,False,GO:0000340,1.0,lym
446,RNA binding,177,False,GO:0003723,0.0003903807564811575,lym
368,RNA binding,85,False,GO:0003723,1.0,col
447,RNA biosynthetic process,1,False,GO:0032774,0.9194054893928421,lym
448,RNA cap binding,1,False,GO:0000339,1.0,lym
369,RNA cap binding,1,False,GO:0000339,1.0,col
449,RNA catabolic process,4,False,GO:0006401,1.0,lym
370,RNA catabolic process,2,False,GO:0006401,1.0,col
450,RNA folding,1,False,GO:0034337,1.0,lym
371,RNA folding,1,False,GO:0034337,1.0,col
372,RNA helicase activity,6,False,GO:0003724,1.0,col
451,RNA helicase activity,23,False,GO:0003724,0.6900211435821741,lym
452,RNA metabolic process,1,False,GO:0016070,1.0,lym
453,RNA methylation,3,False,GO:0001510,0.9194054893928421,lym
373,RNA methyltransferase activity,1,False,GO:0008173,1.0,col
454,RNA methyltransferase activity,3,False,GO:0008173,1.0,lym
374,RNA modification,15,False,GO:0009451,0.24191720901113206,col
455,RNA modification,25,False,GO:0009451,0.34029402719830837,lym
456,RNA polyadenylation,2,False,GO:0043631,0.8948781031130397,lym
375,RNA polyadenylation,2,False,GO:0043631,0.7092183814541623,col
376,RNA polymerase I CORE element sequence-specific DNA binding,1,False,GO:0001164,1.0,col
457,RNA polymerase I CORE element sequence-specific DNA binding,1,False,GO:0001164,1.0,lym
458,RNA polymerase I activity,2,False,GO:0001054,1.0,lym
459,RNA polymerase I complex,2,False,GO:0005736,1.0,lym
377,RNA polymerase I core binding,1,False,GO:0001042,1.0,col
378,RNA polymerase I general transcription initiation factor activity,1,False,GO:0001181,1.0,col
460,RNA polymerase I preinitiation complex assembly,1,False,GO:0001188,0.9194054893928421,lym
379,RNA polymerase II C-terminal domain phosphoserine binding,1,False,GO:1990269,1.0,col
461,RNA polymerase II CTD heptapeptide repeat kinase activity,2,False,GO:0008353,1.0,lym
462,RNA polymerase II CTD heptapeptide repeat phosphatase activity,1,False,GO:0008420,1.0,lym
380,RNA polymerase II CTD heptapeptide repeat phosphatase activity,1,False,GO:0008420,1.0,col
463,RNA polymerase II activity,1,False,GO:0001055,1.0,lym
464,RNA polymerase II complex binding,3,False,GO:0000993,1.0,lym
381,RNA polymerase II complex binding,2,False,GO:0000993,1.0,col
465,RNA polymerase II complex recruiting activity,1,False,GO:0001139,1.0,lym
382,RNA polymerase II complex recruiting activity,1,False,GO:0001139,1.0,col
466,RNA polymerase II core promoter sequence-specific DNA binding,1,False,GO:0000979,1.0,lym
383,RNA polymerase II core promoter sequence-specific DNA binding,1,False,GO:0000979,1.0,col
467,RNA polymerase II preinitiation complex assembly,3,False,GO:0051123,1.0,lym
384,RNA polymerase II preinitiation complex assembly,1,False,GO:0051123,1.0,col
468,RNA polymerase II proximal promoter sequence-specific DNA binding,13,False,GO:0000978,0.39033673971713206,lym
385,RNA polymerase II proximal promoter sequence-specific DNA binding,11,False,GO:0000978,0.2738080907559034,col
386,RNA polymerase II regulatory region sequence-specific DNA binding,1,False,GO:0000977,0.11912069629524741,col
469,RNA polymerase II regulatory region sequence-specific DNA binding,3,False,GO:0000977,0.07986983422497086,lym
470,RNA polymerase II transcription factor binding,1,False,GO:0001085,1.0,lym
471,"RNA polymerase II, core complex",1,False,GO:0005665,1.0,lym
472,RNA polymerase IV complex,1,False,GO:0000418,1.0,lym
473,RNA polymerase V complex,2,False,GO:0000419,1.0,lym
474,RNA processing,17,False,GO:0006396,1.0,lym
387,RNA processing,11,False,GO:0006396,1.0,col
475,RNA secondary structure unwinding,1,False,GO:0010501,1.0,lym
476,RNA splicing,22,False,GO:0008380,0.9194054893928421,lym
388,RNA splicing,14,False,GO:0008380,1.0,col
389,RNA stabilization,1,False,GO:0043489,1.0,col
477,RNA stabilization,1,False,GO:0043489,1.0,lym
478,RNA surveillance,1,False,GO:0071025,1.0,lym
479,RNA-3'-phosphate cyclase activity,1,False,GO:0003963,1.0,lym
480,RNA-directed DNA methylation,2,False,GO:0080188,1.0,lym
390,Rab GDP-dissociation inhibitor activity,1,False,GO:0005093,1.0,col
481,Rab GTPase binding,10,False,GO:0017137,0.917805509069025,lym
391,Rab GTPase binding,7,False,GO:0017137,1.0,col
392,Rab guanyl-nucleotide exchange factor activity,1,False,GO:0017112,1.0,col
393,Rab protein signal transduction,8,False,GO:0032482,1.0,col
482,Rab protein signal transduction,13,False,GO:0032482,1.0,lym
